id,text
11400,duplicate emails sentWe have two separate reports of duplicate messages being received by users.  Both [NAME] and [NAME] appear to have sent duplicate messages when they did not (send items only shows one copy).  Please investigate the issue and determine the cause of this problem.  See below snips for examples as well as the attached emails.  [Image]  [Image]
1961,Shared Mailbox Access - [ADDRESS] - [EMAIL]
4803,E-Mailadresse falsch
75,Initiated by [COMPANY][LOCATION]- Vulnerable Internet Explorer on [SERVER]
10830,Missing connection to all securitytools on system [SERVER]
1276,[TICKET ID] - New Support Ticket received  - quitar accesos de carpeta RRHH
3848,ImpresoraBuenas tardes Estimado. no tengo problemas para imprimir. este es el aviso que me aparece     [Image]
1411,Delegate access for [SERVER]
7867,Planilha não esta na rede.
1149,[TICKET ID] - New Support Ticket received  - Telephone email not working
1081,[TICKET ID] - New Support Ticket received  - No me anda internet ni el correo electronico
809,[TICKET ID] - New Support Ticket received  - conexion[LOCATION]en el escritorio
3661,Basis User - [TICKET ID] -Service Request: Basis User     Create Windows account for internal user       Firstname:  [NAME]  Lastname:  [USERNAME]  Cost Center:  44288  Company:    Department:  [LOCATION]  Street:    ZIP:    City:    Country:  [ADDRESS]  Office:       Important: Please set the EA10 to the following value: 13708 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan 15 2019  3:00AM     Additional information:
2018,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
636,[TICKET ID] - A Support Ticket was forwarded to your role  - create[LOCATION]recors for new production ESXi hosts
1527,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
773,[TICKET ID] - A Support Ticket was forwarded to you  - Initiated by [COMPANY][LOCATION]- Vulnerable Office on [ADDRESS]
1009,[TICKET ID] - New Support Ticket received  - Habiliar a ferramenta EXCEL-DAPI
10321,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
1348,[TICKET ID] - New Support Ticket received  - Cant login to Skype
5281,Light User - [USERNAME] - [NAME] ([COMPANY]. [LOCATION])Service Request: Light User  Create Light user for [NAME] ([COMPANY]. [LOCATION])     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone:   Cost Center: [PHONE]  Company: [COMPANY] S.A.  Department: KW-[ADDRESS] [ADDRESS] – Zona Rural.  ZIP:[LOCATION][ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:      Important: Please set the EA10 to the following value: 10166 (leave blank. when empty)     Desired date: Jan 24 2019  3:00AM     Requestor: [NAME] ([COMPANY]. [LOCATION])     Additional information:
10280,Printer at my desk is hesitating again & I have lost Google
1952,New Phone Need Okta resetNew Phone Need Okta reset
3844,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
723,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] -
941,[TICKET ID] - New Support Ticket received  - no puede entrar al correo
6532,Basis User - [TICKET ID] - Eisinger. [NAME] ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  Eisinger. [NAME] ([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  174406  Company:  [COMPANY] [ADDRESS] GmbH  Department:  [ADDRESS]  City:  [ADDRESS]  Country:  Germany  Office:       Important: Please set the EA10 to the following value: 13630 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  (RW) H:/%username%  (RO) J:/Auftrag  (RW) J:/Info  (RW) J:/Transfer  (RO) J:/Vorlagen  Access to [COMPANY] intranet  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan 10 2019 12:00AM     Additional information:   [ADDRESS].  Bitte asap - Head of [LOCATION] HR
2238,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
5888,Problemas no Skype quando ao receber ligações Quando recebo uma chamada de voz  via Skype. não consigo atender. diz que que o áudio não está configurado
1293,[TICKET ID] - A Support Ticket was forwarded to you  - AD Account gelöscht
8957,Power BI Fails to Publish
1388,[TICKET ID] - A Support Ticket was forwarded to your role  - Problemas com e-mail Contas a Pagar
1254,[TICKET ID] - New Support Ticket received  - Connection error to J drive via Citrix
1862,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
2881,actual[LOCATION]user list
1652,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
2143,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
9561,Acesso as pastas - Mesmos acessos da [NAME]
7072,Basis User - [TICKET ID] - [USERNAME]. [NAME] ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [USERNAME]. [NAME] ([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  174454  Company:  [COMPANY] Berlin GmbH  Department:  GTC-[ADDRESS]  ZIP:  [ADDRESS]  City:  [ADDRESS]  Country:  Germany  Office:       Important: Please set the EA10 to the following value: 13601 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  (RW) H:/%username%  (RO) J:/Auftrag  (RW) J:/Info  (RW) J:/Transfer  (RO) J:/Vorlagen  Access to [COMPANY] intranet  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan  1 2019 12:00AM     Additional information:   Liebes [COMPANY]-Team.   Laptop. Bildschirm. Tastatur. Telefon. Headset bitte aus Gerätepool Berlin. falls vorhanden  Tastatur und Laptop bitte deutsche Tastatur   Vielen Dank
1774,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
1788,Create Shared Mailbox - [EMAIL] - [COMPANY] Credit card management
8409,Basis User - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [USERNAME] ([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  44257  Company:  [COMPANY] France  Department:  [COMPANY]  Street:  [ADDRESS]  ZIP:  [ADDRESS]  City:  [ADDRESS]  Country:    Office:       Important: Please set the EA10 to the following value: 13744 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Feb  1 2019 12:00AM     Additional information:
1119,[TICKET ID] - New Support Ticket received  -[LOCATION]Training 
842,[TICKET ID] - New Support Ticket received  - No me aparecen las carpetas compartidas
2181,cant connect to Folder GROUPS
2214,Create Shared Mailbox - [EMAIL] - PI / PO Support
913,[TICKET ID] - New Support Ticket received  - Instalar app office
787,[TICKET ID] - A Support Ticket was forwarded to your role  - Verificar Conta E-mail
5067,Instalar impressora -[LOCATION]I
928,[TICKET ID] - New Support Ticket received  - SafeNet SoftToken Activation
696,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] - [NAME] ([COMPANY]. [LOCATION])
2025,File Share Access - [TICKET ID] - [NAME] ([COMPANY])
2151,Initiated by GIT: Missing connection to updates ([SOFTWARE]) on system [SERVER]
840,[TICKET ID] - New Support Ticket received  -[LOCATION]and Printer Driver on New Machine
1682,File Share Access - [TICKET ID] - [ADDRESS] ([COMPANY]A. [LOCATION])
2254,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1941,Shared Mailbox Access - [ADDRESS] - [EMAIL]
1625,Shared Mailbox Access - [TICKET ID] - [EMAIL]
2286,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
5109,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. Eva ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:      n:/_Share/    n:/[SERVER]/STA-ALZ/    n:/[SERVER]/STA-EIN/    n:/[SERVER]/STA-KOZ/    n:/[SERVER]/STA-MCE/    n:/[SERVER]/STA-PIU/    n:/[SERVER]/STA-POR/         Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
1552,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1766,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
730,[TICKET ID] - New Support Ticket received  - File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
1089,[TICKET ID] - New Support Ticket received  - Ajuste de Acesso ao Calendário das Salas
2066,Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
3131,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
513,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
2212,ACCESS DB in inkonsistentem Zustand
3742,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:      N:/[SERVER]/STA-LEM    N:/[SERVER]/STA-CAM    N:/[SERVER]/STA-[LOCATION]    N:/[SERVER]/STA-PGRO        R/W including all subfolders.         Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
1572,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1646,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1934,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
910,[TICKET ID] - New Support Ticket received  - Acceso a IN[LOCATION]ET
2241,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
10735,Erro ao enviar arquivo pelo E-CAC
5925,McAfee issue
1564,Shared Mailbox Access - [ADDRESS] - [EMAIL]
2193,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
3757,Basis User for external - [TICKET ID] - [NAME]Service Request: Basis User for external     Create Windows account for external user  [USERNAME]. [NAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]-  Cost Center: 41605  Function: Konstrukteur  Company: [COMPANY]  Department: GGR-TTP  [ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Mar 31 2019 12:00AM     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Jan 14 2019 12:00AM     Additional information:
2100,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
14130,Impressora com defeito
2959,Outlook-Verteiler ergänzen
8015,Entfernen von F1-Duplikaten im Active Directory
2878,Email Fornecedor - Caixa de SpamOlá. boa tarde!        Temos um fornecedor que o email dele está indo diretamente para nossa caixa de Spam. Poderiam verificar se há como ajustar?        [NAME] - Relacionamento - [COMPANY]-[NAME] <[EMAIL]>               Obrigada.
905,[TICKET ID] - New Support Ticket received  - Give access to restricted folder
1301,[TICKET ID] - A Support Ticket was forwarded to your role  -  Instalação de Impressora [NAME]
6568,Initiated by GIT: Missing connection to all securitytools on system [SERVER]
5835,Initiated by GIT: Missing connection to all securitytools on system [SERVER]
2249,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1139,[TICKET ID] - New Support Ticket received  - Missing Updates - [SERVER]
846,[TICKET ID] - New Support Ticket received  - Acesso [NAME]
1778,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
1667,Shared Mailbox Access - [TICKET ID] - [EMAIL]
9369,Basis User - [TICKET ID] - [USERNAME]. Ole ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [USERNAME]. Ole ([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  47069  Company:  [COMPANY] SE  Department:  [ADDRESS]:  [ADDRESS]  City:  [ADDRESS]  Country:  [ADDRESS]  Office:       Important: Please set the EA10 to the following value: 13592 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  (RW) H:/%username%  (RO) J:/Auftrag  (RW) J:/Info  (RW) J:/Transfer  (RO) J:/Vorlagen  Access to [COMPANY] intranet  Access to [SOFTWARE] ([SERVER])  Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date:  Dec 21 2018 12:00AM     Additional information:   Das Büro von Herrn Hoffmann wird sich imBürogebäude in der [ADDRESS] befinden (Büro: 1.04). Bitte liefern Sie die Hardware so schnell wie möglich aus.  Vielen Dank!  Für Rückfragen stehe ich gern zur Verfügung.  Beste Grüße [NAME] Tel.: [PHONE]
2256,change skype meeting mobile phone line
1779,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
1863,File Share Access - [TICKET ID] - [ADDRESS] ([COMPANY]A. [LOCATION])
9186,Missing connection to all securitytools on system [SERVER]
1758,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
831,[TICKET ID] - New Support Ticket received  - Activation code for Blackberry
1599,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1706,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
116,[TICKET ID] - A Support Ticket was forwarded to your role  -  Access to [EMAIL]
10413,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:      J:/[SERVER]       Normal   0         21         false   false   false      DE   X-NONE   X-NONE                                             MicrosoftInternetExplorer4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
